Rank 285 | Hero: Rhys | Vote count: 462 | Series: Radiant Dawn, Path of Radiance 
Rank 285 | Hero: Morgan (male) | Vote count: 462 | Series: Awakening 
Rank 286 | Hero: Helbindi | Vote count: 460 | Series: Heroes 
Rank 287 | Hero: Kent | Vote count: 457 | Series: The Blazing Blade 
Rank 288 | Hero: Kana (female) | Vote count: 451 | Series: Fates 
Rank 289 | Hero: Lena | Vote count: 448 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 289 | Hero: Mamori & Draug | Vote count: 448 | Series: Tokyo Mirage Sessions ♯FE Encore 
Rank 290 | Hero: Asbel | Vote count: 446 | Series: Thracia 776 
Rank 290 | Hero: Nailah | Vote count: 446 | Series: Radiant Dawn 
Rank 291 | Hero: Nergal | Vote count: 435 | Series: The Blazing Blade 
Rank 292 | Hero: Farina | Vote count: 434 | Series: The Blazing Blade 
Rank 293 | Hero: Rudolf | Vote count: 432 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 294 | Hero: Ylgr | Vote count: 430 | Series: Heroes 
Rank 295 | Hero: Medeus | Vote count: 429 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 296 | Hero: Serra | Vote count: 428 | Series: The Blazing Blade 
Rank 297 | Hero: Basilio | Vote count: 427 | Series: Awakening 
Rank 297 | Hero: Reyson | Vote count: 427 | Series: Path of Radiance, Radiant Dawn 
Rank 298 | Hero: Ares | Vote count: 426 | Series: Genealogy of the Holy War 
Rank 298 | Hero: Heather | Vote count: 426 | Series: Radiant Dawn 
Rank 299 | Hero: Ronan | Vote count: 423 | Series: Thracia 776 
Rank 300 | Hero: Gordin | Vote count: 422 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 301 | Hero: Laslow | Vote count: 420 | Series: Fates 
Rank 302 | Hero: Conrad | Vote count: 418 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 303 | Hero: Geoffrey | Vote count: 417 | Series: Radiant Dawn, Path of Radiance 
Rank 304 | Hero: Innes | Vote count: 415 | Series: The Sacred Stones 
Rank 305 | Hero: Mitama | Vote count: 414 | Series: Fates 
Rank 306 | Hero: Kiragi | Vote count: 413 | Series: Fates 
Rank 307 | Hero: Subaki | Vote count: 410 | Series: Fates 
Rank 308 | Hero: Samuel | Vote count: 406 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 309 | Hero: Iago | Vote count: 404 | Series: Fates 
Rank 310 | Hero: Shannan | Vote count: 403 | Series: Genealogy of the Holy War 
Rank 310 | Hero: Panne | Vote count: 403 | Series: Awakening 
Rank 310 | Hero: Leanne | Vote count: 403 | Series: Radiant Dawn, Path of Radiance 
Rank 311 | Hero: Kamui | Vote count: 401 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 312 | Hero: Layla | Vote count: 400 | Series: Fates 
Rank 313 | Hero: Python | Vote count: 398 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 314 | Hero: Naga | Vote count: 396 | Series: Awakening 
Rank 315 | Hero: Ursula | Vote count: 395 | Series: The Blazing Blade 
Rank 316 | Hero: Zephiel | Vote count: 393 | Series: The Binding Blade 
Rank 317 | Hero: Oswin | Vote count: 390 | Series: The Blazing Blade 
Rank 318 | Hero: Fiora | Vote count: 389 | Series: The Blazing Blade 
Rank 319 | Hero: Clarisse | Vote count: 388 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 320 | Hero: Stahl | Vote count: 384 | Series: Awakening 
Rank 321 | Hero: Est | Vote count: 381 | Series: Gaiden / Echoes: Shadows of Valentia, Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 321 | Hero: Nah | Vote count: 381 | Series: Awakening 
Rank 322 | Hero: Arion | Vote count: 379 | Series: Genealogy of the Holy War 
Rank 322 | Hero: Merlinus | Vote count: 379 | Series: The Blazing Blade 
Rank 323 | Hero: Cain | Vote count: 377 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 324 | Hero: Skrimir | Vote count: 376 | Series: Radiant Dawn 
Rank 325 | Hero: Laurent | Vote count: 371 | Series: Awakening 
Rank 326 | Hero: Yune | Vote count: 367 | Series: Radiant Dawn 
Rank 327 | Hero: Petrine | Vote count: 366 | Series: Path of Radiance 
Rank 328 | Hero: Wil | Vote count: 365 | Series: The Blazing Blade 
Rank 329 | Hero: Arden | Vote count: 361 | Series: Genealogy of the Holy War 
Rank 330 | Hero: Saleh | Vote count: 360 | Series: The Sacred Stones 
Rank 331 | Hero: Deen | Vote count: 354 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 332 | Hero: Rhajat | Vote count: 353 | Series: Fates 
Rank 333 | Hero: Athena | Vote count: 352 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 333 | Hero: Libra | Vote count: 352 | Series: Awakening 
Rank 334 | Hero: Sumia | Vote count: 351 | Series: Awakening 
Rank 335 | Hero: Monica | Vote count: 348 | Series: Three Houses (Academy Arc) 
Rank 336 | Hero: Narcian | Vote count: 345 | Series: The Binding Blade 
Rank 337 | Hero: Silas | Vote count: 344 | Series: Fates 
Rank 338 | Hero: Galzus | Vote count: 342 | Series: Thracia 776 
Rank 339 | Hero: Kieran | Vote count: 341 | Series: Radiant Dawn, Path of Radiance 
Rank 340 | Hero: Meg | Vote count: 340 | Series: Radiant Dawn 
Rank 341 | Hero: Olwen | Vote count: 339 | Series: Thracia 776 
Rank 341 | Hero: Quan | Vote count: 339 | Series: Genealogy of the Holy War 
Rank 341 | Hero: Saber | Vote count: 339 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 342 | Hero: Tailtiu | Vote count: 337 | Series: Genealogy of the Holy War 
Rank 343 | Hero: Valter | Vote count: 332 | Series: The Sacred Stones 
Rank 344 | Hero: Hestia | Vote count: 331 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 345 | Hero: Saizo | Vote count: 330 | Series: Fates 
Rank 345 | Hero: Janaff | Vote count: 330 | Series: Radiant Dawn, Path of Radiance 
Rank 346 | Hero: Leon | Vote count: 328 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 347 | Hero: Dorcas | Vote count: 327 | Series: The Blazing Blade 
Rank 348 | Hero: Malice | Vote count: 320 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 349 | Hero: Rafiel | Vote count: 317 | Series: Radiant Dawn 
Rank 350 | Hero: Silque | Vote count: 316 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 350 | Hero: Lorenz | Vote count: 316 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 351 | Hero: Aran | Vote count: 315 | Series: Radiant Dawn 
Rank 352 | Hero: Niime | Vote count: 314 | Series: The Binding Blade 
Rank 353 | Hero: Judith | Vote count: 313 | Series: Three Houses (Academy Arc) 
Rank 354 | Hero: Ismaire | Vote count: 306 | Series: The Sacred Stones 
Rank 354 | Hero: Linoan | Vote count: 306 | Series: Thracia 776 
Rank 355 | Hero: Maribelle | Vote count: 302 | Series: Awakening 
Rank 356 | Hero: Atlas | Vote count: 298 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 356 | Hero: Nasir | Vote count: 298 | Series: Radiant Dawn, Path of Radiance 
Rank 357 | Hero: Etzel | Vote count: 297 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 357 | Hero: Klein | Vote count: 297 | Series: The Binding Blade 
Rank 357 | Hero: Sumeragi | Vote count: 297 | Series: Fates 
Rank 358 | Hero: Dew | Vote count: 296 | Series: Genealogy of the Holy War 
Rank 359 | Hero: Cecilia | Vote count: 295 | Series: The Binding Blade 
Rank 359 | Hero: Mustafa | Vote count: 295 | Series: Awakening 
Rank 360 | Hero: Izana | Vote count: 294 | Series: Fates 
Rank 361 | Hero: Louise | Vote count: 293 | Series: The Blazing Blade 
Rank 362 | Hero: Shigure | Vote count: 290 | Series: Fates 
Rank 362 | Hero: Lyre | Vote count: 290 | Series: Radiant Dawn 
Rank 363 | Hero: Eremiya | Vote count: 288 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 363 | Hero: Duma | Vote count: 288 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 364 | Hero: Ross | Vote count: 286 | Series: The Sacred Stones 
Rank 365 | Hero: Cormag | Vote count: 285 | Series: The Sacred Stones 
Rank 366 | Hero: Lambert | Vote count: 284 | Series: Three Houses (War Arc) 
Rank 367 | Hero: Ashunera | Vote count: 282 | Series: Radiant Dawn 
Rank 367 | Hero: Metodey | Vote count: 282 | Series: Three Houses (Academy Arc) 
Rank 368 | Hero: Chulainn | Vote count: 280 | Series: Genealogy of the Holy War 
Rank 369 | Hero: Karla | Vote count: 279 | Series: The Blazing Blade 
Rank 369 | Hero: Mordecai | Vote count: 279 | Series: Path of Radiance, Radiant Dawn 
Rank 370 | Hero: Marcus | Vote count: 278 | Series: The Blazing Blade 
Rank 371 | Hero: Thales | Vote count: 277 | Series: Three Houses (War Arc) 
Rank 372 | Hero: Dart | Vote count: 275 | Series: The Blazing Blade 
Rank 373 | Hero: Lugh | Vote count: 273 | Series: The Binding Blade 
Rank 374 | Hero: Daisy | Vote count: 272 | Series: Genealogy of the Holy War 
Rank 374 | Hero: Priscilla | Vote count: 272 | Series: The Blazing Blade 
Rank 375 | Hero: Sirius | Vote count: 271 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 376 | Hero: Ena | Vote count: 269 | Series: Radiant Dawn, Path of Radiance 
Rank 376 | Hero: Tobin | Vote count: 269 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 377 | Hero: Gatrie | Vote count: 266 | Series: Path of Radiance, Radiant Dawn 
Rank 377 | Hero: Miklan | Vote count: 266 | Series: Three Houses (Academy Arc) 
Rank 378 | Hero: Cynthia | Vote count: 263 | Series: Awakening 
Rank 379 | Hero: Elena | Vote count: 262 | Series: Path of Radiance 
Rank 380 | Hero: Nader | Vote count: 261 | Series: Three Houses (War Arc) 
Rank 381 | Hero: Odin | Vote count: 260 | Series: Fates 
Rank 382 | Hero: Forde | Vote count: 258 | Series: The Sacred Stones 
Rank 382 | Hero: Mikoto | Vote count: 258 | Series: Fates 
Rank 383 | Hero: Harken | Vote count: 256 | Series: The Blazing Blade 
Rank 383 | Hero: Legault | Vote count: 256 | Series: The Blazing Blade 
Rank 384 | Hero: Duke Aegir | Vote count: 254 | Series: Three Houses (War Arc) 
Rank 385 | Hero: Oifey | Vote count: 252 | Series: Genealogy of the Holy War 
Rank 386 | Hero: Gerik | Vote count: 251 | Series: The Sacred Stones 
Rank 387 | Hero: Karel | Vote count: 250 | Series: The Binding Blade 
Rank 387 | Hero: Raigh | Vote count: 250 | Series: The Binding Blade 
Rank 387 | Hero: Maria | Vote count: 250 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 388 | Hero: Hanneman | Vote count: 249 | Series: Three Houses (Academy Arc) 
Rank 389 | Hero: Oliver | Vote count: 247 | Series: Radiant Dawn 
Rank 390 | Hero: Barst | Vote count: 246 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 391 | Hero: Radd | Vote count: 245 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 392 | Hero: Castor | Vote count: 242 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 392 | Hero: Garcia | Vote count: 242 | Series: The Sacred Stones 
Rank 393 | Hero: Gotoh | Vote count: 239 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 394 | Hero: Virion | Vote count: 238 | Series: Awakening 
Rank 395 | Hero: Kana (male) | Vote count: 237 | Series: Fates 
Rank 396 | Hero: Astram | Vote count: 236 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 397 | Hero: Isadora | Vote count: 235 | Series: The Blazing Blade 
Rank 397 | Hero: Hayato | Vote count: 235 | Series: Fates 
Rank 398 | Hero: Sheena | Vote count: 232 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 399 | Hero: Calill | Vote count: 227 | Series: Radiant Dawn, Path of Radiance 
Rank 400 | Hero: Boey | Vote count: 226 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 401 | Hero: Linus | Vote count: 224 | Series: The Blazing Blade 
Rank 402 | Hero: Clarine | Vote count: 223 | Series: The Binding Blade 
Rank 403 | Hero: Altena | Vote count: 222 | Series: Genealogy of the Holy War 
Rank 403 | Hero: Carrion | Vote count: 222 | Series: Thracia 776 
Rank 404 | Hero: Glen | Vote count: 221 | Series: The Sacred Stones 
Rank 404 | Hero: Lot | Vote count: 221 | Series: The Binding Blade 
Rank 405 | Hero: Ephidel | Vote count: 220 | Series: The Blazing Blade 
Rank 405 | Hero: Febail | Vote count: 220 | Series: Genealogy of the Holy War 
Rank 406 | Hero: Lana | Vote count: 219 | Series: Genealogy of the Holy War 
Rank 407 | Hero: Perceval | Vote count: 217 | Series: The Binding Blade 
Rank 407 | Hero: Murdock | Vote count: 217 | Series: The Binding Blade 
Rank 408 | Hero: Arlen | Vote count: 216 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 409 | Hero: Guinivere | Vote count: 215 | Series: The Blazing Blade 
Rank 409 | Hero: Dorothy | Vote count: 215 | Series: The Binding Blade 
Rank 410 | Hero: Giffca | Vote count: 214 | Series: Path of Radiance, Radiant Dawn 
Rank 410 | Hero: Mycen | Vote count: 214 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 411 | Hero: Brom | Vote count: 212 | Series: Radiant Dawn, Path of Radiance 
Rank 412 | Hero: Miranda | Vote count: 211 | Series: Thracia 776 
Rank 412 | Hero: Moulder | Vote count: 211 | Series: The Sacred Stones 
Rank 413 | Hero: Brunnya | Vote count: 210 | Series: The Binding Blade 
Rank 414 | Hero: Igrene | Vote count: 208 | Series: The Binding Blade 
Rank 415 | Hero: Nolan | Vote count: 207 | Series: Radiant Dawn 
Rank 416 | Hero: Validar | Vote count: 205 | Series: Awakening 
Rank 416 | Hero: Lance | Vote count: 205 | Series: The Binding Blade 
Rank 417 | Hero: Elffin | Vote count: 204 | Series: The Binding Blade 
Rank 418 | Hero: Zeiss | Vote count: 203 | Series: The Binding Blade 
Rank 419 | Hero: Naoise | Vote count: 202 | Series: Genealogy of the Holy War 
Rank 420 | Hero: Yen'fay | Vote count: 201 | Series: Awakening 
Rank 421 | Hero: Caellach | Vote count: 199 | Series: The Sacred Stones 
Rank 421 | Hero: Nanna | Vote count: 199 | Series: Thracia 776, Genealogy of the Holy War 
Rank 422 | Hero: Noah | Vote count: 197 | Series: The Binding Blade 
Rank 423 | Hero: Nina | Vote count: 196 | Series: Fates 
Rank 424 | Hero: Alen | Vote count: 195 | Series: The Binding Blade 
Rank 424 | Hero: Rolf | Vote count: 195 | Series: Radiant Dawn, Path of Radiance 
Rank 425 | Hero: Leonardo | Vote count: 194 | Series: Radiant Dawn 
Rank 426 | Hero: Gray | Vote count: 193 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 427 | Hero: Orson | Vote count: 192 | Series: The Sacred Stones 
Rank 427 | Hero: Vaida | Vote count: 192 | Series: The Blazing Blade 
Rank 428 | Hero: Shiro | Vote count: 191 | Series: Fates 
Rank 429 | Hero: Cath | Vote count: 190 | Series: The Binding Blade 
Rank 430 | Hero: Geese | Vote count: 187 | Series: The Binding Blade 
Rank 430 | Hero: Hicks | Vote count: 187 | Series: Thracia 776 
Rank 431 | Hero: Samson | Vote count: 186 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 432 | Hero: Galle | Vote count: 185 | Series: The Binding Blade 
Rank 432 | Hero: Machyua | Vote count: 185 | Series: Thracia 776 
Rank 433 | Hero: Echidna | Vote count: 182 | Series: The Binding Blade 
Rank 433 | Hero: Lowen | Vote count: 182 | Series: The Blazing Blade 
Rank 433 | Hero: Midia | Vote count: 182 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 434 | Hero: Draug | Vote count: 181 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 435 | Hero: Jesse | Vote count: 180 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 436 | Hero: Tanith | Vote count: 179 | Series: Path of Radiance, Radiant Dawn 
Rank 436 | Hero: Nuibaba | Vote count: 179 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 437 | Hero: Thea | Vote count: 178 | Series: The Binding Blade 
Rank 438 | Hero: Arthur | Vote count: 177 | Series: Fates 
Rank 439 | Hero: Vyland | Vote count: 176 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 439 | Hero: Randolph | Vote count: 176 | Series: Three Houses (War Arc) 
Rank 440 | Hero: Gunter | Vote count: 175 | Series: Fates 
Rank 441 | Hero: Gerome | Vote count: 174 | Series: Awakening 
Rank 441 | Hero: Forsyth | Vote count: 174 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 442 | Hero: Norne | Vote count: 173 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 443 | Hero: Legion | Vote count: 172 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 443 | Hero: Wallace | Vote count: 172 | Series: The Blazing Blade 
Rank 444 | Hero: Jake | Vote count: 171 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 445 | Hero: Sigrun | Vote count: 170 | Series: Radiant Dawn, Path of Radiance 
Rank 445 | Hero: Laura | Vote count: 170 | Series: Radiant Dawn 
Rank 446 | Hero: Abel | Vote count: 168 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 446 | Hero: Mathilda | Vote count: 168 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 446 | Hero: Walhart | Vote count: 168 | Series: Awakening 
Rank 447 | Hero: Azama | Vote count: 167 | Series: Fates 
Rank 448 | Hero: Ethlyn | Vote count: 166 | Series: Genealogy of the Holy War 
Rank 448 | Hero: Edain | Vote count: 166 | Series: Genealogy of the Holy War 
Rank 448 | Hero: Beowolf | Vote count: 166 | Series: Genealogy of the Holy War 
Rank 449 | Hero: Riku & Abel | Vote count: 164 | Series: Tokyo Mirage Sessions ♯FE Encore 
Rank 450 | Hero: Yatsufusa & Gharnef | Vote count: 162 | Series: Tokyo Mirage Sessions ♯FE Encore 
Rank 451 | Hero: Fee | Vote count: 161 | Series: Genealogy of the Holy War 
Rank 452 | Hero: Yarne | Vote count: 160 | Series: Awakening 
Rank 453 | Hero: Claud | Vote count: 158 | Series: Genealogy of the Holy War 
Rank 454 | Hero: Karel | Vote count: 157 | Series: The Blazing Blade 
Rank 455 | Hero: Jedah | Vote count: 156 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 456 | Hero: Geitz | Vote count: 155 | Series: The Blazing Blade 
Rank 456 | Hero: Ladislava | Vote count: 155 | Series: Three Houses (Academy Arc) 
Rank 456 | Hero: Rennac | Vote count: 155 | Series: The Sacred Stones 
Rank 456 | Hero: Jagen | Vote count: 155 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 457 | Hero: Roshea | Vote count: 154 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 458 | Hero: Annand | Vote count: 153 | Series: Genealogy of the Holy War 
Rank 459 | Hero: Salem | Vote count: 152 | Series: Thracia 776 
Rank 459 | Hero: Cecil | Vote count: 152 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 460 | Hero: Lara | Vote count: 150 | Series: Thracia 776 
Rank 461 | Hero: Cervantes | Vote count: 149 | Series: Awakening 
Rank 462 | Hero: Makalov | Vote count: 148 | Series: Path of Radiance, Radiant Dawn 
Rank 462 | Hero: Renault | Vote count: 148 | Series: The Blazing Blade 
Rank 463 | Hero: Marla | Vote count: 147 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 464 | Hero: Trec | Vote count: 145 | Series: The Binding Blade 
Rank 464 | Hero: Juno | Vote count: 145 | Series: The Binding Blade 
Rank 465 | Hero: Oscar | Vote count: 144 | Series: Radiant Dawn, Path of Radiance 
Rank 465 | Hero: Yukimura | Vote count: 144 | Series: Fates 
Rank 465 | Hero: Yuliya | Vote count: 144 | Series: Mystery of the Emblem / New Mystery of the Emblem 
Rank 466 | Hero: Bastian | Vote count: 143 | Series: Radiant Dawn, Path of Radiance 
Rank 467 | Hero: Saul | Vote count: 142 | Series: The Binding Blade 
Rank 468 | Hero: Anna | Vote count: 139 | Series: Radiant Dawn 
Rank 469 | Hero: Ewan | Vote count: 138 | Series: The Sacred Stones 
Rank 470 | Hero: Danann | Vote count: 136 | Series: Genealogy of the Holy War 
Rank 471 | Hero: Ogier | Vote count: 135 | Series: The Binding Blade 
Rank 471 | Hero: Hinata | Vote count: 135 | Series: Fates 
Rank 471 | Hero: Sedgar | Vote count: 135 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 472 | Hero: Garon | Vote count: 134 | Series: Fates 
Rank 473 | Hero: Hawkeye | Vote count: 133 | Series: The Blazing Blade 
Rank 474 | Hero: Asugi | Vote count: 132 | Series: Fates 
Rank 475 | Hero: Karin | Vote count: 130 | Series: Thracia 776 
Rank 475 | Hero: Midir | Vote count: 130 | Series: Genealogy of the Holy War 
Rank 476 | Hero: Gharnef | Vote count: 128 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 476 | Hero: Marty | Vote count: 128 | Series: Thracia 776 
Rank 477 | Hero: Devdan | Vote count: 127 | Series: Path of Radiance 
Rank 478 | Hero: Gwendolyn | Vote count: 125 | Series: The Binding Blade 
Rank 478 | Hero: Shiva | Vote count: 125 | Series: Thracia 776 
Rank 479 | Hero: Sue | Vote count: 124 | Series: The Binding Blade 
Rank 480 | Hero: Misha | Vote count: 121 | Series: Thracia 776 
Rank 480 | Hero: Percy | Vote count: 121 | Series: Fates 
Rank 481 | Hero: Gilbert | Vote count: 120 | Series: Three Houses (Academy Arc) 
Rank 481 | Hero: Diarmuid | Vote count: 120 | Series: Thracia 776, Genealogy of the Holy War 
Rank 481 | Hero: Bantu | Vote count: 120 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 482 | Hero: Wendell | Vote count: 119 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 482 | Hero: Sin | Vote count: 119 | Series: The Binding Blade 
Rank 483 | Hero: Lifis | Vote count: 118 | Series: Thracia 776 
Rank 484 | Hero: Lombard | Vote count: 116 | Series: Genealogy of the Holy War 
Rank 485 | Hero: Marcus | Vote count: 114 | Series: The Binding Blade 
Rank 486 | Hero: Amy | Vote count: 113 | Series: Radiant Dawn 
Rank 486 | Hero: Saias | Vote count: 113 | Series: Thracia 776 
Rank 486 | Hero: Manfroy | Vote count: 113 | Series: Genealogy of the Holy War 
Rank 487 | Hero: Almedha | Vote count: 112 | Series: Radiant Dawn 
Rank 487 | Hero: Tethys | Vote count: 112 | Series: The Sacred Stones 
Rank 487 | Hero: Cord | Vote count: 112 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 488 | Hero: Caesar | Vote count: 111 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 489 | Hero: Kyle | Vote count: 110 | Series: The Sacred Stones 
Rank 489 | Hero: Travant | Vote count: 110 | Series: Genealogy of the Holy War 
Rank 489 | Hero: Frey | Vote count: 110 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 490 | Hero: Laylea | Vote count: 108 | Series: Genealogy of the Holy War 
Rank 491 | Hero: Clive | Vote count: 107 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 491 | Hero: Kostas | Vote count: 107 | Series: Three Houses (Academy Arc) 
Rank 492 | Hero: Amalda | Vote count: 106 | Series: Thracia 776 
Rank 492 | Hero: Eyvel | Vote count: 106 | Series: Thracia 776 
Rank 492 | Hero: Kempf | Vote count: 106 | Series: Thracia 776 
Rank 492 | Hero: Darros | Vote count: 106 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 493 | Hero: Syrene | Vote count: 105 | Series: The Sacred Stones 
Rank 493 | Hero: Fado | Vote count: 105 | Series: The Sacred Stones 
Rank 493 | Hero: Fergus | Vote count: 105 | Series: Thracia 776 
Rank 494 | Hero: Zola | Vote count: 103 | Series: Fates 
Rank 495 | Hero: Sully | Vote count: 102 | Series: Awakening 
Rank 496 | Hero: Ulki | Vote count: 101 | Series: Path of Radiance, Radiant Dawn 
Rank 496 | Hero: Dagdar | Vote count: 101 | Series: Thracia 776 
Rank 497 | Hero: Zephiel | Vote count: 99 | Series: The Blazing Blade 
Rank 497 | Hero: Dalsin | Vote count: 99 | Series: Thracia 776 
Rank 497 | Hero: Brady | Vote count: 99 | Series: Awakening 
Rank 498 | Hero: Valbar | Vote count: 98 | Series: Gaiden / Echoes: Shadows of Valentia 
Rank 498 | Hero: Nobu & Gangrel | Vote count: 98 | Series: Tokyo Mirage Sessions ♯FE Encore 
Rank 499 | Hero: Chad | Vote count: 97 | Series: The Binding Blade 
Rank 499 | Hero: Horace | Vote count: 97 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 500 | Hero: Elen | Vote count: 96 | Series: The Binding Blade 
Rank 500 | Hero: Shannam | Vote count: 96 | Series: Thracia 776 
Rank 501 | Hero: Eda | Vote count: 95 | Series: Thracia 776 
Rank 501 | Hero: Hisame | Vote count: 95 | Series: Fates 
Rank 501 | Hero: Lene | Vote count: 95 | Series: Genealogy of the Holy War 
Rank 501 | Hero: Tauroneo | Vote count: 95 | Series: Path of Radiance, Radiant Dawn 
Rank 501 | Hero: Rickard | Vote count: 95 | Series: Mystery of the Emblem / New Mystery of the Emblem, Shadow Dragon and the Blade of Light / Shadow Dragon 
Rank 502 | Hero: Aida | Vote count: 94 | Series: Genealogy of the Holy War 
Rank 502 | Hero: Emperor Ionius IX | Vote count: 94 | Series: Three Houses (Academy Arc) 
Rank 503 | Hero: Tomas | Vote count: 93 | Series: Shadow Dragon and the Blade of Light / Shadow Dragon, Mystery of the Emblem / New Mystery of the Emblem 
Rank 504 | Hero: Renning | Vote count: 92 | Series: Radiant Dawn, Path of Radiance 
Rank 505 | Hero: Danved | Vote count: 91 | Series: Radiant Dawn 
Rank 505 | Hero: Silvia | Vote count: 91 | Series: Genealogy of the Holy War 
Rank 505 | Hero: Siegbert | Vote count: 91 | Series: Fates 
